Central Density (g/cm^3),Radius (km),Mass (M_sun)
240000000000000.0,20.0,0.11991045183327609
246820852717173.72,20.0,0.12399131580341265
253641705434347.4,20.0,0.12825049420824614
260462558151521.12,20.0,0.1327310434047515
267283410868694.8,20.0,0.1374197601486557
274104263585868.53,20.0,0.1423595243297275
280925116303042.25,20.0,0.14748937131791537
287745969020215.94,19.90279066214442,0.1528427137843051
294566821737389.6,19.074654895174493,0.15841191578412028
301387674454563.4,18.346220759428963,0.16419155670538205
308208527171737.06,17.70281396955307,0.17018737568258485
315029379888910.75,17.131272264358945,0.17639520358516866
321850232606084.5,16.621537055956548,0.18280052736895883
328671085323258.2,16.165977361379507,0.18941515973335687
335491938040431.9,15.756994595491797,0.19622674441494414
342312790757605.6,15.388598097122136,0.20324273983679794
349133643474779.3,15.056770862965163,0.21045705851216098
355954496191953.0,14.755521280736435,0.21786072244961116
362775348909126.75,14.482793378407337,0.22545375190173036
369596201626300.44,14.234805187521376,0.23323621280623608
376417054343474.1,14.008684575111927,0.2412054343509932
383237907060647.9,13.802554876581308,0.24934991745720844
390058759777821.56,13.614197449281919,0.2576792889401997
396879612494995.25,13.441550193478427,0.2661783149405095
403700465212169.0,13.283812634292929,0.2748520888840518
410521317929342.7,13.138307950813637,0.28368923463257056
417342170646516.4,13.004976167749584,0.2926808188490984
424163023363690.1,12.882144262607458,0.301847292645486
430983876080863.8,12.76933175923917,0.31114414825219555
437804728798037.5,12.665738600909922,0.32050205188347275
444625581515211.25,12.570798734710097,0.3299884888166887
451446434232384.9,12.482208980814422,0.3396379429741045
458267286949558.6,12.400510406301606,0.3494958383706131
465088139666732.4,12.32411709738627,0.35952334895837545
471908992383906.0,12.253118599243129,0.3697181932105051
478729845101079.75,12.187266117854351,0.3800724708630275
485550697818253.44,12.125463214227304,0.39056901440992897
492371550535427.1,12.068864262504153,0.401230576646987
499192403252600.9,12.01622208069422,0.41208215962096956
506013255969774.56,11.9666979365067,0.42313488382194486
512834108686948.25,11.920579362078398,0.4343735686864166
519654961404122.0,11.877561665044837,0.4457572479708635
526475814121295.7,11.83797400540106,0.45727157757301135
533296666838469.4,11.800661474554392,0.46893590732123175
540117519555643.1,11.766313566261713,0.4807991036893766
546938372272816.8,11.734114125429448,0.4928472788851913
553759224989990.5,11.704374307520805,0.5050511309961406
560580077707164.25,11.676759022962765,0.5173755011824748
567400930424338.0,11.65125253201283,0.5297962710596702
574221783141511.6,11.627642341389658,0.5423376484741781
581042635858685.4,11.605764965577944,0.5549820484258782
587863488575859.0,11.5853196061367,0.5677646015205932
594684341293032.8,11.566554649181736,0.5807313947844093
601505194010206.5,11.549074585941122,0.5938503346907944
608326046727380.2,11.53287482751827,0.6070799461052565
615146899444553.9,11.517976438862258,0.6203810297417455
621967752161727.6,11.50456578232642,0.6337678502805207
628788604878901.2,11.491985217350651,0.6472433434611767
635609457596075.0,11.480274801594655,0.660850161644888
642430310313248.8,11.469626694112064,0.6745811330070589
649251163030422.5,11.459908562489135,0.6883954924107986
656072015747596.1,11.450856911981711,0.702277738917629
662892868464769.8,11.442802541959205,0.7162337110551852
669713721181943.5,11.435233607865143,0.7302238464982651
676534573899117.2,11.428470428187248,0.7442738391335023
683355426616291.0,11.422304343969222,0.7583610276049941
690176279333464.8,11.416622796826424,0.7724903316779477
696997132050638.4,11.411527296563378,0.7866525612899543
703817984767812.0,11.406813635609032,0.8008604693033932
710638837484985.8,11.402654197817752,0.8151061528020843
717459690202159.5,11.399004932348657,0.8294018019533415
724280542919333.2,11.395498480757743,0.8437136919478967
731101395636506.9,11.39235187692166,0.8580760801294289
737922248353680.6,11.389429217478892,0.8724172509964971
744743101070854.2,11.387024945547017,0.8867479260336223
751563953788028.0,11.384847954704465,0.9010818424391771
758384806505201.8,11.382809486829837,0.9153657000880793
765205659222375.5,11.381052503237399,0.9296209027904173
772026511939549.1,11.379035568713645,0.9438220314157195
778847364656722.9,11.377402707023094,0.9580309661827919
785668217373896.5,11.376239893875631,0.9722694632368315
792489070091070.2,11.37508557001535,0.986466594146914
799309922808244.0,11.37359261082569,1.0005754493491754
806130775525417.6,11.372700761699353,1.0146777993504854
812951628242591.4,11.371648555578878,1.028689268848015
819772480959765.1,11.370666746468574,1.04268662278858
826593333676938.8,11.369742815988404,1.0566474305785163
833414186394112.5,11.368986197512502,1.070567239120924
840235039111286.2,11.367887328254238,1.0843745229627113
847055891828459.9,11.366849851883224,1.098088039736795
853876744545633.6,11.365965700910616,1.1117496674872365
860697597262807.4,11.36529795664942,1.1253849989162201
867518449979981.0,11.364203167124973,1.1388971380699378
874339302697154.8,11.363268551047842,1.1523564516534222
881160155414328.5,11.362263706709506,1.1657104938557519
887981008131502.1,11.361361952512958,1.1789884513939912
894801860848675.9,11.36041952246631,1.1921643900092835
901622713565849.6,11.358918012269463,1.2052047126890093
908443566283023.2,11.357936807225649,1.2182355178446744
915264419000197.0,11.35677750688385,1.23113849237564
922085271717370.8,11.355495040905193,1.2439792148641322
928906124434544.4,11.3538624623045,1.2566726902073455
935726977151718.1,11.352454546738734,1.2693087921545096
942547829868891.9,11.350817543765086,1.281793029886681
949368682586065.5,11.349247790206482,1.2942141077307079
956189535303239.2,11.347543114998418,1.3064729131267092
963010388020413.0,11.345636531934414,1.318642525534377
969831240737586.6,11.343765111894093,1.3307332258902396
976652093454760.4,11.341755642597528,1.3426947389783612
983472946171934.1,11.339570072930957,1.3545574258229334
990293798889107.8,11.337548465582493,1.3663267711616724
997114651606281.5,11.335242195348131,1.3779507820482577
