Central Density (g/cm^3),Radius (km),Mass (M_sun)
240000000000000.0,20.0,0.09870961714551224
247004172103657.84,20.0,0.10102218674827244
254008344207315.72,20.0,0.10362136340590986
261012516310973.56,20.0,0.10652551919637093
268016688414631.44,20.0,0.10979635724977696
275020860518289.28,20.0,0.11349656931969848
282025032621947.1,20.0,0.11765507449807637
289029204725605.0,20.0,0.12233276717089629
296033376829262.9,20.0,0.12755493843033067
303037548932920.7,20.0,0.13333713587202925
310041721036578.56,20.0,0.1396825463374245
317045893140236.4,19.15143303283575,0.146610854815097
324050065243894.25,18.052896731681656,0.1541024647704
331054237347552.1,17.127178250705565,0.16213359394051613
338058409451210.0,16.34513180853269,0.1706634244322628
345062581554867.8,15.68460927108689,0.17964919316040742
352066753658525.7,15.124472485530042,0.18905151629688813
359070925762183.56,14.647400210103921,0.19884200400871152
366075097865841.4,14.239700658695055,0.2089920720503096
373079269969499.25,13.889045763436803,0.2194795011199035
380083442073157.1,13.586350106242218,0.23027564220721536
387087614176815.0,13.325074046468856,0.2413588987713249
394091786280472.8,13.098033271343136,0.25271026058420454
401095958384130.7,12.900022933235562,0.26430988943007633
408100130487788.5,12.726690633742434,0.27612652162650364
415104302591446.4,12.575626146511151,0.2881538483086558
422108474695104.25,12.442110943519829,0.3003596923753439
429112646798762.1,12.32506073249147,0.31273822374895305
436116818902419.94,12.221847314105455,0.325271047170524
443120991006077.8,12.13120723788955,0.33793717868835527
450125163109735.6,12.050307295240113,0.3507171212787655
457129335213393.5,11.978884217006396,0.36360498921416007
464133507317051.4,11.915645625256866,0.3765840167005254
471137679420709.25,11.859535672693925,0.3896415515112769
478141851524367.1,11.809665365787179,0.4027582617110727
485146023628024.94,11.765192174778171,0.41592445180172627
492150195731682.8,11.72548091891623,0.4291293011252481
499154367835340.6,11.690369141069356,0.4423622290826687
506158539938998.5,11.658963595960579,0.4556139331411359
513162712042656.4,11.631043633319582,0.46887139175376075
520166884146314.25,11.605992378565551,0.48212490625231297
527171056249972.06,11.583639878858905,0.49536676394807816
534175228353629.94,11.563600480475936,0.5085901593358227
541179400457287.8,11.545972399207265,0.5217930385427773
548183572560945.6,11.529822597668785,0.534955555348276
555187744664603.5,11.515555978184796,0.5480879587343781
562191916768261.4,11.502850035430775,0.561182690989222
569196088871919.2,11.491227457311883,0.5742195107634751
576200260975577.0,11.481196632357701,0.5872174794824847
583204433079235.0,11.471829364703336,0.6001521188853076
590208605182892.8,11.463584289915755,0.6130320115596584
597212777286550.6,11.45617473344517,0.6258535795046473
604216949390208.5,11.449540327017521,0.6386027933350282
611221121493866.2,11.443345244101819,0.6512828517519632
618225293597524.2,11.437886069221602,0.6638911081082224
625229465701182.0,11.433064060185032,0.6764286137612024
632233637804839.9,11.428579562793075,0.6888850246403058
639237809908497.8,11.424492921869259,0.7012641074886433
