Central Density (g/cm^3),Radius (km),Mass (M_sun)
240000000000000.0,16.445986019486956,0.3872955638375891
245497865839411.16,16.292891267014237,0.40208435974748125
250995731678822.28,16.154644643346426,0.41707433054124365
256493597518233.44,16.029658119987978,0.4322070290009432
261991463357644.56,15.91597726307902,0.4474949478642944
267489329197055.72,15.812817646788545,0.46293983020292
272987195036466.84,15.718267352170214,0.4784908402830185
278485060875878.0,15.632670956381165,0.49406947943449686
283982926715289.1,15.554482294256319,0.5096768270601428
289480792554700.25,15.482779524090837,0.5253793532011152
294978658394111.44,15.417028701526558,0.5411667984561128
300476524233522.56,15.355811776685464,0.5570204858077366
305974390072933.7,15.299697855591795,0.5729795809355995
311472255912344.9,15.247469684798721,0.5889483479486781
316970121751756.0,15.199742604002903,0.6048216143421873
322467987591167.1,15.15551163832813,0.6207209276459821
327965853430578.25,15.113903166057883,0.636642720549576
333463719269989.44,15.074989750190712,0.6525843314388299
338961585109400.56,15.038910296602817,0.668574125507088
344459450948811.7,15.004917523468228,0.6845706896616349
349957316788222.9,14.972843402777812,0.7004447708510767
355455182627634.0,14.94354316630915,0.7162793624829399
360953048467045.1,14.915363156012479,0.7320553021316468
366450914306456.25,14.888949350393032,0.7478429535108724
371948780145867.44,14.863599239025882,0.7635856781930943
377446645985278.56,14.83984461860462,0.7793395650747998
382944511824689.75,14.817375597717056,0.7950614972958611
388442377664100.9,14.795463228320665,0.8105269329684373
393940243503512.0,14.775079255462982,0.8259825984043833
399438109342923.1,14.755419438294316,0.841362948495219
404935975182334.25,14.736065588652982,0.8566624786039085
410433841021745.4,14.71805862341236,0.8719443663200971
415931706861156.56,14.700360391671715,0.8871813177029557
421429572700567.75,14.683606890144846,0.902324898234209
426927438539978.9,14.667176672043297,0.9171924171791836
432425304379390.0,14.6519775911002,0.9320528163898979
437923170218801.1,14.636566213670504,0.9467916933942223
443421036058212.25,14.621452382339186,0.9614650750373785
448918901897623.4,14.606997093545255,0.9760575141942623
454416767737034.56,14.59249218121794,0.9905622562499449
459914633576445.7,14.582100247850162,1.0051052617142162
465412499415856.9,14.565246626663543,1.0191131023386786
470910365255268.0,14.551818101086447,1.033165112051236
476408231094679.1,14.539086060973274,1.047182249827289
481906096934090.25,14.525643080069818,1.061018401313039
487403962773501.4,14.512679924951962,1.074792849227704
492901828612912.56,14.500077796596646,1.0884844717804179
498399694452323.7,14.49197767432131,1.1020820067009702
503897560291734.9,14.47669899022422,1.1148226467300748
509395426131146.0,14.464715953323918,1.1275541060168612
514893291970557.1,14.452829972666413,1.140194083448819
520391157809968.25,14.441278592612846,1.1527274131336427
525889023649379.44,14.429797908427101,1.1651441735552241
531386889488790.56,14.418482081244921,1.1774849354997254
536884755328201.7,14.406474281895484,1.189649262998177
542382621167612.8,14.39495283988325,1.20173781378313
547880487007024.0,14.383829401927374,1.2137390843084477
553378352846435.1,14.372179996952243,1.2256085909985568
558876218685846.25,14.360979669343415,1.2373703126826363
564374084525257.5,14.349077746130735,1.249029600112373
569871950364668.5,14.337547419543261,1.2605237466662127
575369816204079.8,14.32665110725695,1.271509520527181
580867682043490.8,14.317690632516092,1.2803166620578585
586365547882902.0,14.308646381266835,1.2889787338083096
591863413722313.1,14.299783969858046,1.2975252232175791
597361279561724.2,14.290952323266021,1.305927394354237
602859145401135.5,14.281959411437118,1.3141491059899486
608357011240546.5,14.272398450036933,1.3222567164480803
613854877079957.8,14.263502666409355,1.3302410558783813
619352742919368.8,14.25421041074082,1.3380695476696827
624850608758780.0,14.244938824889202,1.3457945606572488
630348474598191.1,14.235979788087342,1.353423476887497
635846340437602.2,14.22643248840569,1.360906042823764
641344206277013.5,14.217342159721872,1.3682634938854221
646842072116424.5,14.207668132405427,1.3754706050446992
652339937955835.8,14.19798598338799,1.3826096850573366
657837803795246.8,14.188388559835525,1.38966427165848
663335669634658.0,14.178677036845627,1.3966664057025995
668833535474069.1,14.16893800068212,1.4036172592488545
674331401313480.2,14.159055229007413,1.4103964249541707
679829267152891.4,14.148777172746547,1.417080590617968
685327132992302.5,14.138934345813315,1.4236725740455847
