Central Density (g/cm^3),Radius (km),Mass (M_sun)
240000000000000.0,20.0,0.11991045183327609
274379853594643.22,20.0,0.1425647992143955
308759707189286.44,17.654246661507127,0.1706864783605474
343139560783929.7,15.34676423874852,0.20410804283715672
377519414378572.94,13.974016967135691,0.24250994450061739
411899267973216.1,13.110276097752777,0.2854917787092086
446279121567859.4,12.548885395273613,0.33231208238300175
480658975162502.6,12.169569646444723,0.3830290500749227
515038828757145.9,11.906454336702211,0.43803748967964634
549418682351789.06,11.723140310964864,0.4972755995131928
583798535946432.2,11.597231244087094,0.5601231591582924
618178389541075.5,11.51160148629635,0.6263063984885389
652558243135718.8,11.45549408492425,0.6951188865436088
686938096730362.0,11.419305138560592,0.7657788743963948
721317950325005.2,11.396820672721866,0.8374865254939546
755697803919648.5,11.383620673682035,0.9097364101687596
790077657514291.8,11.375373551607467,0.9814190508824597
824457511108934.9,11.369962813839486,1.0522805635197288
858837364703578.1,11.365588245362714,1.1216809519796365
893217218298221.4,11.360642608037894,1.189099853258519
927597071892864.6,11.354186343612776,1.2542409583651652
961976925487507.9,11.345944154500327,1.3168185161291048
996356779082151.1,11.335488527671997,1.376656878695304
1030736632676794.2,11.322610841590658,1.4335819849406153
1065116486271437.5,11.307345524064228,1.487537440921233
1099496339866080.8,11.289567195076348,1.5386670103712587
1133876193460724.0,11.269812027387333,1.5867851620499902
1168256047055367.2,11.248034583726781,1.6320043199952436
1202635900650010.5,11.224234551330932,1.6745027642088544
1237015754244653.5,11.198992806525828,1.7142790550066533
1271395607839297.0,11.172015502299667,1.7512195256018226
1305775461433940.0,11.144061739743982,1.7857911829029183
1340155315028583.5,11.114777760469327,1.8181433697844798
1374535168623226.5,11.084714538200135,1.8481536605981688
1408915022217869.8,11.053875220787818,1.8760176989678647
1443294875812513.0,11.02238314740964,1.9019243848580678
1477674729407156.2,10.990469701396005,1.925939279804048
1512054583001799.5,10.958218004278098,1.9481780210783426
1546434436596442.8,10.92562849492881,1.9688353665485248
1580814290191086.0,10.892779431561744,1.9880101575422635
1615194143785729.2,10.859953458254026,2.0057285480616547
1649573997380372.5,10.82703954266429,2.0220668235222408
1683953850975015.8,10.794240333326226,2.037180366147593
1718333704569659.0,10.761636302107075,2.0511350750008686
1752713558164302.2,10.729222555538124,2.0640021875954666
1787093411758945.2,10.697042557974129,2.075850137267554
1821473265353588.5,10.665078968221597,2.0867729502963597
1855853118948231.8,10.633353005482272,2.0968492855645318
1890232972542875.0,10.602003407120648,2.106135998211325
1924612826137518.2,10.570878621047884,2.1146273906557065
1958992679732161.5,10.540337878021994,2.1224540336592286
1993372533326804.8,10.509939208329039,2.129614278853894
2027752386921448.0,10.480039348609768,2.136184949536531
2062132240516091.2,10.450354664273366,2.142142173825803
2096512094110734.5,10.421228800167297,2.14762718463907
2130891947705377.8,10.392592544005849,2.152634440825907
2165271801300021.0,10.364158442182756,2.157140302334587
2199651654894664.2,10.336187442208054,2.1612577113006104
2234031508489307.2,10.308789330664464,2.1649631033020342
2268411362083950.5,10.281856257141717,2.168301701217252
2302791215678594.0,10.25524395381673,2.171305864205183
2337171069273237.0,10.22881939413864,2.174002655100429
2371550922867880.0,10.2030792991156,2.176401378135534
2405930776462523.5,10.177685420801412,2.178510865573864
2440310630057167.0,10.152654330278969,2.1803609889568567
2474690483651810.0,10.127845848228613,2.181944208684316
2509070337246453.0,10.103846504804126,2.1833529741008206
2543450190841096.5,10.080172701140533,2.1845255781314066
2577830044435739.5,10.056574645658623,2.185505381757914
2612209898030383.0,10.03334929704867,2.1863128471561795
2646589751625026.0,10.010404595218157,2.186942769699723
2680969605219669.5,9.988257969483909,2.1873946846119394
2715349458814312.5,9.96689857243238,2.1877310880559206
2749729312408956.0,9.945310633089054,2.1878935439020193
2784109166003599.0,9.923716107288167,2.1879378035007573
2818489019598242.5,9.902461350701834,2.1878550909041454
2852868873192885.5,9.881962503354563,2.187677688694295
2887248726787528.5,9.862018126810897,2.1874001714538163
2921628580382172.0,9.842073643308034,2.1870082135407074
2956008433976815.0,9.822354683082194,2.1865326791431627
2990388287571458.5,9.802930922609965,2.1859539972455932
3024768141166101.5,9.78403218413694,2.185306840631128
3059147994760745.0,9.765347391666223,2.1845954860749175
3093527848355388.0,9.746777566215577,2.1837829080118234
3127907701950031.5,9.728439204477045,2.1829216272081595
3162287555544674.5,9.710490789207118,2.181985438601839
3196667409139318.0,9.69316710767424,2.181029544975538
3231047262733961.0,9.67608147505693,2.1800012881357533
3265427116328604.5,9.659119038015906,2.178918765531091
3299806969923247.5,9.642336100922375,2.177815587229823
3334186823517890.5,9.625489177489081,2.1766221539849124
3368566677112534.0,9.609061727374973,2.17540568183638
3402946530707177.0,9.592979846853144,2.174116267684356
3437326384301820.5,9.577217081584623,2.1728844674530254
3471706237896463.5,9.561614832634813,2.1715556036972608
3506086091491107.0,9.546327141346621,2.170230482482284
3540465945085750.0,9.531362293335741,2.168873050709956
3574845798680393.5,9.516365188876778,2.167468630889718
3609225652275036.5,9.501748526825065,2.16606714258824
3643605505869680.0,9.487128890942044,2.1646145015913216
