Central Density (g/cm^3),Radius (km),Mass (M_sun)
240000000000000.0,20.0,0.13275141155580264
248103639949967.8,20.0,0.1401294893610135
256207279899935.62,20.0,0.14796065228463215
264310919849903.44,19.874384026199497,0.15622162756292812
272414559799871.25,18.76037505169414,0.16491748400004952
280518199749839.06,17.839225647984094,0.17403244660050826
288621839699806.9,17.0694961496065,0.18356474787933222
296725479649774.7,16.419731232941263,0.19349087663127357
304829119599742.5,15.86710946714128,0.20381191104597535
312932759549710.4,15.393919695939761,0.21451706602338444
321036399499678.1,14.986408668699418,0.22559975163810636
329140039449646.0,14.633130304665244,0.23703789543775192
337243679399613.75,14.32568906470675,0.24882717043383024
345347319349581.6,14.057685825020613,0.26095778002714554
353450959299549.44,13.821814244058585,0.27340700355062575
361554599249517.25,13.614497458133535,0.28616918929470786
369658239199485.06,13.431981734184014,0.2992363267734
377761879149452.9,13.270484672755629,0.31258491756611156
385865519099420.7,13.126984762459323,0.326201116214694
393969159049388.5,12.99976428626222,0.3400780108976785
402072798999356.3,12.88649898923842,0.3541982417686941
410176438949324.1,12.785702729166111,0.36855146319536547
418280078899291.94,12.695613928717178,0.38311928334021383
426383718849259.75,12.615117724768549,0.3978910735538766
434487358799227.56,12.54310226361791,0.41284963389851986
442590998749195.4,12.47852578799047,0.42798431389420305
450694638699163.2,12.420615222479148,0.4432825829483889
458798278649131.0,12.368725130402147,0.45873373393321876
466901918599098.9,12.32198583234367,0.47432272408085335
475005558549066.6,12.280004257198645,0.49003944866944543
483109198499034.5,12.242210508345488,0.5058722443149477
491212838449002.25,12.208167870772627,0.5218080827729333
499316478398970.1,12.177451975128834,0.5378316352946806
507420118348937.9,12.149785668208127,0.5539416604417808
515523758298905.75,12.124856276893478,0.5701230365814132
523627398248873.56,12.102340554294559,0.5863699222146316
531731038198841.4,12.081923318912848,0.6026611851637471
539834678148809.2,12.063473084844462,0.6189919989890366
547938318098777.0,12.046769370060137,0.6353504680043961
556041958048744.8,12.031596584535373,0.6517296445191898
564145597998712.6,12.017825699482056,0.6681191281029919
572249237948680.5,12.005295302870405,0.6845100588156391
580352877898648.2,11.993858477997904,0.7008960331665165
588456517848616.0,11.983423917420783,0.717263699541258
596560157798583.9,11.973820779295943,0.7336077691910942
604663797748551.8,11.965077831717853,0.749919445528605
612767437698519.5,11.956983603755068,0.7661915364346694
620871077648487.2,11.949500195165346,0.7824167000755766
628974717598455.1,11.942561669220886,0.7985883072878575
637078357548423.0,11.936089993951663,0.8146999222405317
645181997498390.8,11.930054065681475,0.8307454074591193
653285637448358.5,11.92436221374973,0.8467189051218269
661389277398326.4,11.918976229328392,0.8626147914103796
669492917348294.2,11.913874308408436,0.8784277436923105
677596557298262.0,11.908975812221025,0.8941526821780557
685700197248229.9,11.90428765886593,0.9097847861549226
693803837198197.8,11.899733176558318,0.925320301398166
701907477148165.5,11.895318938022477,0.9407512437023626
710011117098133.2,11.891008611838336,0.9560783258833362
718114757048101.1,11.88677415614841,0.9712958048174296
726218396998069.0,11.88258013152241,0.9864002581237589
734322036948036.8,11.878452962948742,1.0013881699103488
742425676898004.5,11.874321583442006,1.0162581902349652
750529316847972.4,11.870182106849557,1.031003997586279
758632956797940.2,11.866073239275625,1.04562738780069
766736596747908.0,11.861900087864285,1.0601208572743186
774840236697875.8,11.857697831923915,1.0744843780750775
782943876647843.6,11.853454076742132,1.0887158286254657
791047516597811.5,11.849139367961296,1.102813400508265
799151156547779.2,11.84477765214968,1.1167753884922806
807254796497747.1,11.840259916911753,1.1305934733363532
815358436447714.9,11.835689756332897,1.144278153264246
823462076397682.8,11.83110083112722,1.1578243138078947
831565716347650.5,11.826492585276352,1.1712266604821922
839669356297618.4,11.821621016917387,1.1844886965884889
847772996247586.1,11.816776730151108,1.1976069276120747
855876636197554.0,11.811870792231941,1.2105875922922418
863980276147521.8,11.806757745054284,1.2234159694685514
872083916097489.6,11.80158114093554,1.2360990270563954
880187556047457.4,11.79631630672446,1.2486362802330724
888291195997425.2,11.79098193556597,1.2610314962368254
896394835947393.0,11.785469819381172,1.2732760689348404
904498475897360.9,11.779910878271068,1.2853757923366442
912602115847328.6,11.77420323787447,1.2973265897290922
920705755797296.5,11.768393160628918,1.3091309261945387
928809395747264.2,11.762523979322927,1.320792434273215
936913035697232.1,11.756534943102832,1.3323070478099255
945016675647200.0,11.750426588623261,1.3436773288775195
953120315597167.8,11.744279631929379,1.354903135530615
961223955547135.6,11.737984195406735,1.3659900381074468
969327595497103.4,11.731580333632946,1.3769323824183346
977431235447071.2,11.725065896387402,1.387733799208571
985534875397039.0,11.718473272327373,1.3983977359378394
993638515347006.9,11.71175944259811,1.4089203346827974
1001742155296974.6,11.704982813777248,1.419306114572526
1009845795246942.5,11.698145956580488,1.4295581026187516
1017949435196910.2,11.691129799981175,1.439669502003435
1026053075146878.1,11.684093001181852,1.4496489719142387
1034156715096845.9,11.676971118517981,1.4594929643031544
1042260355046813.8,11.669722666664152,1.4692069735747342
1050363994996781.5,11.66242198084157,1.4787909923822493
1058467634946749.4,11.655085323018257,1.4882381785684697
1066571274896717.1,11.647620360645764,1.4975467365052135
1074674914846685.0,11.640035779944645,1.5067230987366742
1082778554796652.8,11.63251617077824,1.515773736586005
1090882194746620.6,11.6248249615174,1.524707121736346
1098985834696588.4,11.617087561035815,1.533496743847893
1107089474646556.2,11.60928099570596,1.5421638222659775
1115193114596524.1,11.60135771670275,1.5507052116948696
1123296754546491.9,11.593427288384776,1.5591163992498678
1131400394496459.8,11.585552883854518,1.5674065848284642
1139504034446427.5,11.577488821664073,1.5755723931635
1147607674396395.5,11.569437026995034,1.5836200771465567
1155711314346363.0,11.561271726987107,1.5915495424239932
1163814954296331.0,11.553182900064941,1.5993662311063979
1171918594246298.8,11.544933381771834,1.6070504791215106
1180022234196266.5,11.536595502897594,1.6146224694865496
1188125874146234.5,11.528243260593428,1.6220879146926526
1196229514096202.2,11.519955203574273,1.6294406741842595
1204333154046170.0,11.511463882513649,1.636687340234564
1212436793996138.0,11.503056375012195,1.6438220533403534
1220540433946105.5,11.494576296833484,1.6508524450391049
1228644073896073.5,11.486075055753984,1.6577771828824268
1236747713846041.2,11.47749452440781,1.6645994726580415
1244851353796009.0,11.468973725727562,1.6713195628139323
1252954993745977.0,11.460349511125216,1.6779364009526774
1261058633695944.8,11.451691192131348,1.6844544308001295
1269162273645912.5,11.443066722493775,1.690883182250337
1277265913595880.5,11.43445060381588,1.6972001529553329
1285369553545848.2,11.425650557711881,1.7034208497205803
1293473193495816.0,11.41682306871692,1.7095547469921553
1301576833445784.0,11.408114282009358,1.71560180723699
1309680473395751.5,11.39924860737563,1.721534760652295
1317784113345719.5,11.39040809555038,1.7273855037360715
1325887753295687.2,11.381617525232157,1.7331475064362483
1333991393245655.0,11.372784818916104,1.7388160898717888
1342095033195623.0,11.363918909426475,1.7443979150549476
1350198673145590.8,11.355037048394102,1.7498927183818758
1358302313095558.5,11.346131592118466,1.7553014195877776
1366405953045526.2,11.337219949850024,1.7606246485721315
1374509592995494.2,11.32830817432215,1.765864279196701
1382613232945462.0,11.319420187640667,1.771021828341
1390716872895429.8,11.31052887465067,1.776096643376833
1398820512845397.5,11.301611482607065,1.7810912155613599
1406924152795365.5,11.292666224840172,1.786004333227532
1415027792745333.2,11.283736120370435,1.7908465996016585
1423131432695301.0,11.27483202861978,1.795608010466282
1431235072645268.8,11.2658708164048,1.8002908493976724
1439338712595236.8,11.256912864491708,1.8049093895603123
1447442352545204.5,11.24795680488046,1.8094444572572421
1455545992495172.2,11.23902889227734,1.8139092072401863
1463649632445140.2,11.230087589194824,1.8182969860693312
1471753272395108.0,11.22120711169506,1.8226220437235197
1479856912345075.8,11.212263518350555,1.8268753871579615
1487960552295043.5,11.203315123982422,1.8310612782434044
1496064192245011.5,11.194385877583633,1.835179607965503
1504167832194979.2,11.185469907389448,1.8392317512016
1512271472144947.0,11.176571062433766,1.8432186917754592
1520375112094914.8,11.167697125211076,1.8471413137464954
1528478752044882.8,11.15874824783679,1.8509972726380024
1536582391994850.5,11.149867926886774,1.85479502663328
1544686031944818.2,11.140989431845167,1.858528946815198
1552789671894786.0,11.132161947465711,1.862203755475496
1560893311844754.0,11.123341203760438,1.8658139554556847
1568996951794721.8,11.114436717029928,1.869367093477758
1577100591744689.5,11.10561517593476,1.8728644659453282
1585204231694657.2,11.096845601996984,1.8763011356936192
1593307871644625.2,11.088023682875383,1.8796831377208365
1601411511594593.0,11.079223270718664,1.8830093138366126
1609515151544560.8,11.070438811901202,1.8862812197810794
1617618791494528.5,11.061673191109366,1.8894985318338238
1625722431444496.5,11.05293196908484,1.8926625965834096
1633826071394464.2,11.044208286357883,1.895774303004142
1641929711344432.0,11.035514595374384,1.8988345100643667
1650033351294400.0,11.026855634625242,1.9018437139161077
1658136991244367.8,11.018224029238501,1.9048040365698036
1666240631194335.5,11.009490179923537,1.9077180325914358
1674344271144303.2,11.000898465576938,1.9105788910219592
1682447911094271.2,10.992275038415032,1.913404279434348
1690551551044239.0,10.983572991279399,1.9161655247979656
1698655190994206.8,10.975026024581473,1.9188780149028766
1706758830944174.5,10.96647471694289,1.9215538024354943
1714862470894142.5,10.957937594575839,1.9241809390963394
1722966110844110.2,10.94934506066805,1.9267680889813765
1731069750794078.0,10.940882453180459,1.9293077360865427
1739173390744045.8,10.932365100246221,1.93180870119138
1747277030694013.8,10.923895976510067,1.9342654914602022
1755380670643981.5,10.915478548155074,1.936678919244839
1763484310593949.2,10.907033463441863,1.9390529318299154
1771587950543917.0,10.898653173897308,1.9413893551259653
1779691590493885.0,10.890256419374202,1.9436826737640187
1787795230443852.8,10.881860805504637,1.9459374769887257
1795898870393820.5,10.873540888668463,1.9481482609492131
1804002510343788.5,10.865237086434856,1.9503313483052183
1812106150293756.2,10.856842450617284,1.9524715968705666
1820209790243724.0,10.848659866760253,1.9545759559002451
1828313430193691.8,10.840439358753107,1.9566454751298141
1836417070143659.8,10.832210544848405,1.9586736513734775
1844520710093627.5,10.823944998919602,1.9606698468463752
1852624350043595.2,10.815815662192167,1.9626279630776648
1860727989993563.0,10.807647641698427,1.9645533293226158
1868831629943531.0,10.7995215323015,1.9664491527766652
1876935269893498.8,10.791407584319824,1.9683096500891883
1885038909843466.5,10.783299293652037,1.9701377424913744
1893142549793434.2,10.775243132244386,1.9719328626298391
1901246189743402.2,10.767209931124565,1.9736961757994371
1909349829693370.0,10.75921148824863,1.9754283576464127
1917453469643337.8,10.751183605886485,1.977125544091089
1925557109593305.5,10.743227992188496,1.9787966648702704
1933660749543273.5,10.735307706017597,1.9804374776760898
1941764389493241.2,10.727391258264959,1.9820504205870213
1949868029443209.0,10.719516064853705,1.9836342326832943
1957971669393176.8,10.71164537910825,1.9851862902703448
1966075309343144.8,10.703827526701165,1.9867045669273362
1974178949293112.5,10.696032815218258,1.9882043934084532
1982282589243080.2,10.68822972354983,1.989669635277181
1990386229193048.2,10.680446027217924,1.991121673227524
1998489869143016.0,10.672726490263042,1.992537006017068
2006593509092983.8,10.66501031284933,1.9939261189834239
2014697149042951.5,10.657259862495973,1.995293303975709
2022800788992919.5,10.649627989802449,1.9966372091188673
2030904428942887.2,10.641983021075113,1.9979450218231811
2039008068892855.0,10.634336181996947,1.999235123920803
2047111708842822.8,10.626733123718749,2.0004977748104293
2055215348792790.8,10.61919269767067,2.0017348620026816
2063318988742758.5,10.611651906410376,2.0029562261699074
2071422628692726.2,10.60412328819233,2.0041496077920695
2079526268642694.0,10.596681174913707,2.005314423309773
2087629908592662.0,10.589220138116367,2.0064630730123425
2095733548542629.8,10.581716135777034,2.00759565739114
2103837188492597.5,10.574320394429677,2.008699675518079
2111940828442565.2,10.56694494495829,2.0097850491971276
2120044468392533.2,10.55963509176264,2.0108463753013455
2128148108342501.0,10.552288906038294,2.011890693472901
2136251748292468.8,10.544995191401545,2.012912519166037
2144355388242436.8,10.53773527870294,2.0139141131524836
2152459028192404.5,10.530445968947262,2.014892247572987
2160562668142372.2,10.523210155370133,2.0158481439075473
2168666308092340.0,10.515943344135762,2.016797753898828
2176769948042308.0,10.508791237839732,2.0177247159449783
2184873587992275.8,10.501571583505163,2.0186228710598777
2192977227942243.5,10.494494968622794,2.0195023684960605
2201080867892211.2,10.487343631518316,2.0203753323018723
2209184507842179.2,10.480305010027067,2.0212306872129013
2217288147792147.0,10.473234456955431,2.0220606834624175
2225391787742114.8,10.46614843250999,2.0228662802213924
2233495427692082.5,10.459177773380981,2.0236693912035086
2241599067642050.5,10.452191870465743,2.024447664779306
2249702707592018.2,10.445238647113612,2.0252050783468016
2257806347541986.0,10.438363917202794,2.025944625267687
2265909987491954.0,10.43139065291184,2.0266757675347993
2274013627441922.0,10.42450136221678,2.0273947301119635
2282117267391889.5,10.417635618165436,2.0280904563733237
2290220907341857.0,10.410900664235935,2.0287718861860693
2298324547291825.0,10.40405831272269,2.0294360707553585
2306428187241793.0,10.39724852423328,2.030084552253777
2314531827191761.0,10.390476303618808,2.0307282935161823
2322635467141728.5,10.383737990614494,2.031349576705093
2330739107091696.5,10.377076111383747,2.031953658151413
2338842747041664.0,10.370357741689633,2.032550062856527
2346946386991632.0,10.363682291241997,2.0331293087042726
2355050026941600.0,10.357063908687547,2.0336934896603953
2363153666891568.0,10.350435040057192,2.0342448194104925
2371257306841535.5,10.343822687816191,2.034783110626639
2379360946791503.0,10.337187394039404,2.0353094008527224
2387464586741471.0,10.330650896144464,2.0358207468482337
2395568226691439.0,10.324125399767839,2.0363197272542872
2403671866641407.0,10.3176284807544,2.036806149825503
2411775506591374.5,10.311174417341395,2.037279853112803
2419879146541342.0,10.304696300281591,2.0377424551966317
2427982786491310.0,10.298286385767566,2.0381927282686236
2436086426441278.0,10.291873016659876,2.038632398413353
2444190066391246.0,10.285503478060587,2.039060131669386
2452293706341213.5,10.279198136487937,2.039464665163156
2460397346291181.5,10.272866377115507,2.039862397387963
2468500986241149.0,10.266568864860856,2.0402576023117076
2476604626191117.0,10.260220185288413,2.040637405645062
2484708266141085.0,10.254007773006023,2.041005555484135
2492811906091052.5,10.24774221696242,2.041362410346915
2500915546041020.5,10.241507144591932,2.041713866868626
2509019185990988.5,10.23530365809547,2.0420508373726443
2517122825940956.0,10.22912779007285,2.042377587675015
2525226465890924.0,10.222931858959551,2.04269176218691
2533330105840892.0,10.216781177297396,2.042998358058269
2541433745790859.5,10.210682289927387,2.043295152411513
2549537385740827.5,10.204600077811124,2.0435817630361495
2557641025690795.0,10.198537857691871,2.0438585162308476
2565744665640763.0,10.192484117261372,2.0441254731970524
2573848305590731.0,10.186470228427563,2.044381763175224
2581951945540698.5,10.180470115569955,2.044626667247166
2590055585490666.5,10.17454676790394,2.0448746527079953
2598159225440634.5,10.168528185523838,2.0451026366780365
2606262865390602.0,10.162615194861289,2.0453262640764507
2614366505340570.0,10.15678035794411,2.045534282813453
2622470145290537.5,10.150825950392539,2.0457433468316553
2630573785240505.5,10.14494951519607,2.0459371296140842
2638677425190473.5,10.139071091420442,2.046122834686202
2646781065140441.0,10.133271827542494,2.0462989652085954
2654884705090409.0,10.127499189014566,2.046468185509768
2662988345040377.0,10.121700477388123,2.0466301390228945
