Central Density (g/cm^3),Radius (km),Mass (M_sun)
1283198475849982.2,12.50185377690256,1.4673927455278908
1291285285740292.0,12.489089978139228,1.4685682905383275
1299372095630602.0,12.476004676487264,1.4697105621839497
1307458905520912.0,12.463340451113059,1.4708558405946364
1315545715411222.0,12.45060962586325,1.472034835930261
1323632525301532.0,12.437768448739897,1.4731511076174564
1331719335191842.0,12.424480954091258,1.4742413714082387
1339806145082151.8,12.411581581236282,1.475329700408021
1347892954972461.8,12.398805186514403,1.4763743721614988
1355979764862771.5,12.385206853932813,1.4774927668016575
1364066574753081.5,12.370966719281219,1.4785469840193615
1372153384643391.5,12.358135748413785,1.479649484592955
1380240194533701.5,12.344220118137411,1.480652706691256
1388327004424011.5,12.330422898637037,1.4816750428355794
1396413814314321.2,12.317070112941307,1.4827625385069407
1404500624204631.2,12.303233479798562,1.4837264240769508
1412587434094941.2,12.28973220639091,1.4847488695704618
1420674243985251.2,12.275937895936156,1.485810731189455
1428761053875561.0,12.26162397510683,1.4867848390807459
1436847863765871.0,12.24746757124514,1.487845045056305
1444934673656181.0,12.233697214297731,1.4888766629396466
1453021483546491.0,12.21869615017155,1.4897576286976928
1461108293436800.8,12.204927021406696,1.4907659035176786
1469195103327110.8,12.190774533438315,1.4918363321687438
1477281913217420.8,12.176653515683704,1.4927313373084619
1485368723107730.8,12.162008026870808,1.4936188880295231
1493455532998040.5,12.14785892508387,1.494660414007326
1501542342888350.5,12.133413563479248,1.4956332170545708
1509629152778660.5,12.11905552615505,1.4966402637308518
1517715962668970.5,12.104502749747441,1.4975435459573638
1525802772559280.2,12.09014183617509,1.4985249943098042
1533889582449590.2,12.075224993661937,1.499317827859548
1541976392339900.2,12.061145213656582,1.5003876309746997
1550063202230210.2,12.046564185816884,1.501335976844518
1558150012120520.2,12.032039418929676,1.5022887039490866
1566236822010830.0,12.017468332133058,1.5031990867884266
1574323631901140.0,12.002812227504899,1.5042304554078019
1582410441791450.0,11.988453193179108,1.5050869853032227
1590497251681760.0,11.973579269608127,1.5059686603291746
1598584061572069.8,11.959153737831096,1.506924865769001
1606670871462379.8,11.944335322558251,1.5077486918897751
1614757681352689.8,11.930165685083505,1.5087277107792174
1622844491242999.8,11.915269397638287,1.5096740280226237
1630931301133309.5,11.900940585548343,1.5105374010693775
1639018111023619.5,11.885995438775405,1.511608597378218
1647104920913929.5,11.871940037523814,1.5124071452091665
1655191730804239.5,11.857108029897798,1.5132856063587603
1663278540694549.2,11.842408137786348,1.5141817159176838
1671365350584859.2,11.828001666621384,1.5150559429005859
1679452160475169.2,11.813482676286867,1.5160159496014294
1687538970365479.2,11.799610038279537,1.5170231312604077
1695625780255789.0,11.784224909064635,1.517699924817968
1703712590146099.0,11.769442559997286,1.5186359480776719
1711799400036409.0,11.750958593695213,1.5183457905024456
1719886209926719.0,11.740299543863605,1.5204141330664875
1727973019817028.8,11.726145629741453,1.52135806377069
1736059829707338.8,11.71187210565885,1.5222039458715992
1744146639597648.8,11.697316627440348,1.5230998150186483
1752233449487958.8,11.67762314981432,1.5225294338826008
1760320259378268.5,11.668263444170126,1.5247715371062485
1768407069268578.5,11.654319370782671,1.525660887894285
1776493879158888.5,11.639674903182728,1.5265107303239827
1784580689049198.5,11.625450767671142,1.5274305404900288
1792667498939508.5,11.610831169905168,1.5282271418287066
1800754308829818.2,11.597042232408148,1.5292253828019935
1808841118720128.2,11.582730180804225,1.5300134337297917
1816927928610438.2,11.56846893736128,1.5308650845088871
1825014738500748.2,11.554514601562019,1.5317451750099649
1833101548391058.0,11.54003067245145,1.5325680622751658
1841188358281368.0,11.526092423049018,1.5333736520216754
1849275168171678.0,11.511930042331862,1.5342970084518797
1857361978061988.0,11.497874506853933,1.53513555580804
