Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0663,result.txt,0.0663,1.567056287,1.622644157,0.05182950251,18.35855455,13.96279111,0.5271317898,0.5175834659,2280.796267,363,2.754820937,0.03993774242,-0.05529436401,0.151086421,0.583143114,19.13757016,16.83689409,3826.864069,17.45085002,18.35855455,-0.1050604288,0.2152575475,0.05479212561
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0725,result.txt,0.0725,1.680417522,1.744149689,0.06262314142,16.98636674,13.71945058,0.5873853206,0.5747251615,2280.796267,363,2.754820937,0.04753554042,-0.05653211992,0.1707482955,0.6590313815,17.85384205,16.17379239,3485.195225,16.65361894,16.98636674,-0.08914332479,0.2143426204,0.06221900031
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0788,result.txt,0.0788,1.791010771,1.863431834,0.07442015416,16.18182886,13.52178797,0.6477502973,0.6315920802,2280.796267,363,2.754820937,0.05442379446,-0.0575492841,0.1908771259,0.7367219426,17.13711736,15.77881747,3289.804608,16.18005972,16.18182886,-0.07766452137,0.2179745225,0.06970142401
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0851,result.txt,0.0851,1.89817258,1.979743524,0.08703602713,15.61961847,13.35289385,0.7073732831,0.6873426559,2280.796267,363,2.754820937,0.06091948273,-0.05828328968,0.2110633391,0.8146339819,16.66122782,15.50672448,3158.84438,15.85474215,15.61961847,-0.06809662661,0.2234970406,0.07717311832
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0913,result.txt,0.0913,2.000332408,2.091321716,0.10023774,15.20168434,13.21259495,0.7653015943,0.7411388366,2280.796267,363,2.754820937,0.06703379931,-0.05867189701,0.2310648696,0.8918332082,16.32659613,15.31370481,3067.206548,15.62307722,15.20168434,-0.05977726932,0.2299398349,0.08448007286
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.0976,result.txt,0.0976,2.101678758,2.202705369,0.114441043,14.87245105,13.09057605,0.8221623416,0.7936814983,2280.796267,363,2.754820937,0.07289208286,-0.05894162102,0.25090187,0.9683974032,16.07888057,15.17157417,3000.25745,15.45163104,14.87245105,-0.05221298397,0.2369903658,0.09171259087
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1038,result.txt,0.1038,2.198863379,2.310185063,0.1291868194,14.58701356,12.96791526,0.8781407664,0.8449204135,2280.796267,363,2.754820937,0.07860185909,-0.05979614025,0.2707995825,1.045195926,15.87350737,15.04784917,2943.430357,15.30459883,14.58701356,-0.04496452555,0.2444022114,0.09896474166
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1101,result.txt,0.1101,2.29585704,2.418126109,0.1449450521,14.35213099,12.86848448,0.9322363948,0.8942990061,2280.796267,363,2.754820937,0.08403175455,-0.05921949933,0.2897931646,1.118504809,15.71553715,14.95779297,2901.337805,15.194773,14.35213099,-0.03826060453,0.25195173,0.1060150409
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1164,result.txt,0.1164,2.390778863,2.524429238,0.1614797055,14.13139544,12.76368106,0.9864186855,0.9432725819,2280.796267,363,2.754820937,0.08945382849,-0.05889521617,0.3090698489,1.19290637,15.57141902,14.87200032,2862.226578,15.09200961,14.13139544,-0.03155107247,0.2597855066,0.1132061625
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1226,result.txt,0.1226,2.482921329,2.628266968,0.1785071471,13.94649421,12.66515318,1.037720954,0.9894525119,2280.796267,363,2.754820937,0.09451387303,-0.06000602564,0.3277162423,1.26487522,15.4592816,14.80219492,2831.031226,15.00954053,13.94649421,-0.0253359777,0.2675228944,0.1201018499
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1289,result.txt,0.1289,2.574935343,2.732609969,0.1965756078,13.77196478,12.57917154,1.088079698,1.034539137,2280.796267,363,2.754820937,0.09948868182,-0.05845063901,0.345334043,1.332874045,15.35547168,14.74266759,2803.612357,14.9366791,13.77196478,-0.01920528021,0.2752891901,0.1269713221
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1352,result.txt,0.1352,2.66584161,2.836348731,0.2154153451,13.60315388,12.48446734,1.138451254,1.079185401,2280.796267,363,2.754820937,0.1044505493,-0.05787454826,0.3633454215,1.40239195,15.25721431,14.68183245,2776.69123,14.86479288,13.60315388,-0.01301357291,0.283265174,0.1339716762
Nrotstar_(Glendenning100)_(0.06-0.68)_363Hz_nrot,0.1414,result.txt,0.1414,2.75409404,2.937690169,0.2347102978,13.45789633,12.39425181,1.185954134,1.121161705,2280.796267,363,2.754820937,0.1090738755,-0.05882408678,0.3807121707,1.4694218,15.1787995,14.63001654,2754.338214,14.80483944,13.45789633,-0.007231178803,0.2910310103,0.1406623447
