Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.0800,result.txt,0.08,2.213608343,2.300251225,0.09772206546,13.57957915,11.99907587,0.5966339252,0.5803026209,2280.796267,363,2.754820937,0.05927367435,-0.03157042198,0.1369992419,0.5287713086,14.45714695,13.65406247,2428.623456,13.90193202,13.57957915,-0.05266815774,0.1987930139,0.07267270156
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.0863,result.txt,0.0863,2.330747494,2.427544377,0.1132811245,13.2774619,11.88304083,0.6541449506,0.6339069029,2280.796267,363,2.754820937,0.06574653731,-0.03250259569,0.1538572028,0.5938374059,14.23778759,13.52913157,2375.884841,13.7501603,13.2774619,-0.04468777547,0.2066369077,0.08052031616
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.0925,result.txt,0.0925,2.441856321,2.549042005,0.1294622826,13.04027568,11.78181513,0.7095989034,0.6852323088,2280.796267,363,2.754820937,0.07186573402,-0.03360037822,0.1704291272,0.6577994983,14.08010454,13.43960486,2338.243154,13.64080196,13.04027568,-0.03737501628,0.2147183262,0.08815193253
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.0988,result.txt,0.0988,2.551693266,2.669902627,0.1467725238,12.84182505,11.69301177,0.7651847916,0.7363198163,2280.796267,363,2.754820937,0.0778824091,-0.03440774438,0.1874039831,0.7233167714,13.961016,13.37539663,2310.777246,13.56045023,12.84182505,-0.03032804759,0.2232021622,0.09584849483
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1051,result.txt,0.1051,2.658616433,2.788300047,0.1649487447,12.67298338,11.61208788,0.8191408524,0.7856035927,2280.796267,363,2.754820937,0.08364675827,-0.03515784311,0.2040361229,0.7875112751,13.86897162,13.32691102,2289.851043,13.49890944,12.67298338,-0.02361986374,0.231737027,0.1034001546
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1113,result.txt,0.1113,2.761054436,2.902442421,0.183671438,12.52012521,11.53522787,0.8715766329,0.833111884,2280.796267,363,2.754820937,0.0892111828,-0.0354545578,0.2202895969,0.8502442552,13.79030734,13.28601327,2272.148847,13.44663007,12.52012521,-0.0171110715,0.2402443352,0.1108374543
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1176,result.txt,0.1176,2.863031269,3.01678382,0.2035368704,12.38592658,11.46057493,0.9233926265,0.8798022196,2280.796267,363,2.754820937,0.09462871344,-0.03637035846,0.2367166865,0.9136473335,13.72941494,13.25437018,2258.479483,13.40612124,12.38592658,-0.0107709198,0.2488914361,0.1182573637
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1238,result.txt,0.1238,2.961286183,3.12764242,0.2239101604,12.26250262,11.39403098,0.9729306974,0.9241641421,2280.796267,363,2.754820937,0.09979110755,-0.03623598834,0.2522285588,0.9735179787,13.67562502,13.2287534,2246.945178,13.37184415,12.26250262,-0.004671180811,0.2573188001,0.125448702
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1301,result.txt,0.1301,3.059049118,3.238637583,0.2454427694,12.14236744,11.32265243,1.022669974,0.9683384137,2280.796267,363,2.754820937,0.104947893,-0.03648002182,0.2680178934,1.034459536,13.62521455,13.20239196,2235.623024,13.33811184,12.14236744,0.001513136496,0.2659586746,0.1327844286
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1364,result.txt,0.1364,3.155202806,3.348496073,0.2678088852,12.03488116,11.256585,1.070801756,1.010902533,2280.796267,363,2.754820937,0.1098847541,-0.03674892747,0.2834713746,1.094104811,13.58506614,13.18265722,2226.913936,13.31210653,12.03488116,0.007469066564,0.2744870551,0.1399495131
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1426,result.txt,0.1426,3.248285329,3.455512137,0.2906326937,11.93093572,11.19083233,1.117105718,1.051549706,2280.796267,363,2.754820937,0.114635865,-0.03678068408,0.2982209622,1.151033292,13.54562995,13.1619085,2218.025498,13.2855132,11.93093572,0.01330595547,0.2828437273,0.1469697545
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1489,result.txt,0.1489,3.341272165,3.563088499,0.3146480594,11.83016361,11.12486532,1.162882955,1.091498704,2280.796267,363,2.754820937,0.1193183722,-0.03675655299,0.312805137,1.207323335,13.50845926,13.14182107,2209.541543,13.26008029,11.83016361,0.01914314733,0.2912608231,0.1540179319
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1552,result.txt,0.1552,3.432931568,3.669799698,0.3394919558,11.73598506,11.06344687,1.207259116,1.130057269,2280.796267,363,2.754820937,0.1238335366,-0.03637914043,0.3269624151,1.261965699,13.47572346,13.12536765,2202.369981,13.23854352,11.73598506,0.02483071711,0.2995547703,0.160931002
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1614,result.txt,0.1614,3.522021504,3.774169515,0.3647514434,11.64387128,11.00028185,1.250302048,1.167149167,2280.796267,363,2.754820937,0.1282092432,-0.0361556468,0.3407409171,1.315146114,13.44302298,13.10703877,2194.792751,13.21575036,11.64387128,0.03044815531,0.3077409494,0.1677538907
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1677,result.txt,0.1677,3.61128366,3.87939674,0.3912415291,11.55118904,10.93376546,1.293264081,1.203875242,2280.796267,363,2.754820937,0.1325740172,-0.03614114123,0.354502362,1.368260694,13.40951221,13.08625886,2186.562655,13.1909487,11.55118904,0.03616154843,0.3160641402,0.1746897846
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1739,result.txt,0.1739,3.697978393,3.982238161,0.4181215508,11.46703929,10.87143214,1.33362096,1.238324799,2280.796267,363,2.754820937,0.1366585797,-0.03628543702,0.36743011,1.418157483,13.38096949,13.06828594,2179.504116,13.16964034,11.46703929,0.04157113097,0.3240347515,0.1812999657
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1802,result.txt,0.1802,3.790989519,4.093264546,0.4462817482,11.38408012,10.81174997,1.373193606,1.271969638,2280.796267,363,2.754820937,0.1406731965,-0.03582836436,0.3798962388,1.466272575,13.35227603,13.05112069,2172.612493,13.14880256,11.38408012,0.04696087254,0.331974441,0.1878846689
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1865,result.txt,0.1865,3.883236321,4.204074292,0.4753210883,11.30151111,10.75142646,1.411881378,1.30462024,2280.796267,363,2.754820937,0.144606177,-0.03527613909,0.3920130085,1.513039259,13.32254453,13.03250123,2165.302962,13.12666503,11.30151111,0.0523353835,0.3398652611,0.1944365626
Nrotstar_(Balberg100)_(0.08-0.7)_363Hz_nrot,0.1927,result.txt,0.1927,3.973260706,4.312892424,0.5047616074,11.22032161,10.69082164,1.449238948,1.335891746,2280.796267,363,2.754820937,0.1484104566,-0.0347743502,0.4036737981,1.558046011,13.29219422,13.01236697,2157.595862,13.10328292,11.22032161,0.05763020609,0.3476129286,0.2008770069
