Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0500,result.txt,0.05,2.186205237,2.251311644,0.0469827326,14.00753784,13.949638,0.2181124579,0.2171732043,276.4601535,44,22.72727273,0.02237932181,-0.0001109124512,0.003078001462,0.09801047373,14.33010033,14.30110062,2573.557235,14.31073645,14.00753784,0.009420112868,0.03709074622,0.02325450377
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0576,result.txt,0.0576,2.406343969,2.483586748,0.06543222926,12.54085779,12.50931171,0.2775925434,0.2750321478,276.4601535,44,22.72727273,0.03136123524,-0.0001230514759,0.004186046139,0.1332931027,12.95031145,12.93449223,2104.078869,12.93975565,12.54085779,0.0202565909,0.04574181123,0.03299776717
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0652,result.txt,0.0652,2.592405899,2.681416828,0.08564587917,11.77432373,11.75270908,0.340192061,0.3353287931,276.4601535,44,22.72727273,0.04034111336,-0.0001410882257,0.005484198999,0.1746292029,12.27475631,12.26389164,1891.135403,12.26750886,11.77432373,0.0307218893,0.05534948271,0.04303364133
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0727,result.txt,0.0727,2.76376021,2.865000433,0.1071690371,11.33563052,11.31877242,0.4031958616,0.3954613956,276.4601535,44,22.72727273,0.04896169862,-0.000160315241,0.006908461928,0.2199809307,11.92717336,11.9186762,1785.961477,11.92150572,11.33563052,0.04076009435,0.06514762643,0.05295112933
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0803,result.txt,0.0803,2.938835779,3.053999858,0.1305581603,11.04355869,11.02957729,0.4672795366,0.4560331088,276.4601535,44,22.72727273,0.05742332156,-0.0001759528992,0.008457019946,0.269290493,11.72729844,11.72022829,1726.857524,11.72258314,11.04355869,0.05075278453,0.07519006931,0.06296791986
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0879,result.txt,0.0879,3.119233735,3.250223396,0.1556021936,10.837617,10.82551874,0.5301639595,0.5149176282,276.4601535,44,22.72727273,0.0654852099,-0.0001894805594,0.01005658285,0.3202241654,11.61139634,11.60525568,1693.060201,11.60730158,10.837617,0.06046587049,0.08511059713,0.07278388589
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.0955,result.txt,0.0955,3.29157079,3.439105546,0.1823096763,10.68051038,10.66970824,0.5911327989,0.5715184994,276.4601535,44,22.72727273,0.07312550202,-0.0002015956454,0.01166204334,0.3713456301,11.54121005,11.53571375,1672.771475,11.53754413,10.68051038,0.06988100993,0.09481526254,0.08234293507
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.1030,result.txt,0.103,3.454155531,3.61865061,0.2102511218,10.54829034,10.53847472,0.6504309956,0.6260263967,276.4601535,44,22.72727273,0.08043522678,-0.0002180601229,0.01327319887,0.4226484378,11.49307573,11.48805513,1658.935109,11.48972852,10.54829034,0.07910389222,0.1043666925,0.09172915398
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.1106,result.txt,0.1106,3.612846552,3.79522455,0.240137319,10.43945176,10.4304628,0.708151142,0.678730663,276.4601535,44,22.72727273,0.08741399257,-0.0002182860487,0.01487832818,0.4737593568,11.46585449,11.46125086,1651.16348,11.4627839,10.43945176,0.08811760894,0.1137469524,0.1009252184
Nrotstar_(BBB100)_(0.05-0.8)_44Hz_nrot,0.1182,result.txt,0.1182,3.766645747,3.9676616,0.2715821109,10.33603225,10.32767225,0.7651003014,0.7302038052,276.4601535,44,22.72727273,0.0942347148,-0.0002330177345,0.01649248831,0.5251578375,11.442557,11.4382522,1644.516134,11.43968688,10.33603225,0.09714691962,0.1231542676,0.1101424736
