Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.0600,result.txt,0.06,2.479238259,2.560591677,0.07195411402,13.68609297,11.42993484,0.3224159797,0.3183957318,2280.796267,363,2.754820937,0.03319838488,-0.01014382922,0.04543022696,0.1753454999,14.16250887,12.99721849,2234.112735,13.33360576,13.68609297,-0.07454984222,0.1577650793,0.04148765932
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.0685,result.txt,0.0685,2.737952356,2.836456827,0.09561806229,12.43057798,10.96355769,0.3904717646,0.3835507782,2280.796267,363,2.754820937,0.04354632914,-0.01179249225,0.05828954317,0.2249781647,13.00652352,12.2594915,1959.548851,12.4874314,12.43057798,-0.05648386376,0.161544624,0.05235683364
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.0770,result.txt,0.077,2.978170026,3.094786734,0.121762205,11.78874673,10.67150404,0.4572564969,0.4468549821,2280.796267,363,2.754820937,0.05295236341,-0.01249732897,0.07134363046,0.2753625809,12.4615243,11.89454005,1831.216436,12.07160196,11.78874673,-0.04336645052,0.1698644482,0.06302031762
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.0855,result.txt,0.0855,3.201977927,3.337528576,0.1502629004,11.37753652,10.4586391,0.5230328872,0.5085771475,2280.796267,363,2.754820937,0.06183602083,-0.01333291304,0.08476733877,0.3271736107,12.14521535,11.67867808,1757.531342,11.82623779,11.37753652,-0.03213447034,0.1798801218,0.07358550779
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.0939,result.txt,0.0939,3.410555393,3.565671596,0.1806526188,11.08373552,10.29104576,0.5870430273,0.5680415398,2280.796267,363,2.754820937,0.07023385185,-0.01423633235,0.09830616284,0.3794289489,11.94327746,11.54015138,1711.02766,11.66872979,11.08373552,-0.02197733575,0.1905858207,0.0839553714
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1024,result.txt,0.1024,3.610814325,3.786576186,0.2135796587,10.85193975,10.16014013,0.6499581539,0.6259693827,2280.796267,363,2.754820937,0.07832915014,-0.01411062081,0.1116987639,0.4311199153,11.80102119,11.44862697,1679.793811,11.56173621,10.85193975,-0.01236466314,0.2016931495,0.0942518168
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1109,result.txt,0.1109,3.802853422,4.000223328,0.2486408088,10.66609719,10.04115618,0.7112141314,0.681869319,2280.796267,363,2.754820937,0.08604370738,-0.01485741503,0.1252276851,0.4833370316,11.70231942,11.38267718,1657.7421,11.48559641,10.66609719,-0.003228717488,0.2130096707,0.1044109879
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1194,result.txt,0.1194,3.988639014,4.20867861,0.2858018229,10.50060795,9.932332831,0.7716944528,0.7364669282,2280.796267,363,2.754820937,0.09357377817,-0.01516229576,0.1387967017,0.5357089028,11.62221746,11.33084658,1640.321635,11.42508854,10.50060795,0.005774147476,0.2245213486,0.114597704
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1279,result.txt,0.1279,4.168233594,4.411907807,0.3250368822,10.36082203,9.836740248,0.8293473353,0.7881827816,2280.796267,363,2.754820937,0.100652276,-0.01548289219,0.1518342378,0.586029437,11.56360522,11.2937903,1627.740316,11.38118881,10.36082203,0.01431439241,0.2358289368,0.1244508797
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1364,result.txt,0.1364,4.343139824,4.611521918,0.3663254799,10.23018085,9.744727928,0.8859501408,0.8384329283,2280.796267,363,2.754820937,0.1075471335,-0.0156743446,0.1647965641,0.6360596863,11.51222847,11.26113819,1616.701779,11.34253234,10.23018085,0.0227904583,0.247207621,0.1343046177
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1448,result.txt,0.1448,4.512218221,4.806122768,0.4091368892,10.10995252,9.657458748,0.9403090645,0.8862596607,2280.796267,363,2.754820937,0.1141231651,-0.01564183724,0.1773268599,0.6844224422,11.46772018,11.23331005,1607.322254,11.30958182,10.10995252,0.03102609081,0.2583948587,0.1439407362
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1533,result.txt,0.1533,4.679957691,5.000821315,0.4544866295,9.998735153,9.57490588,0.9929056048,0.9322370746,2280.796267,363,2.754820937,0.1204440392,-0.01561861642,0.1894590137,0.7312485031,11.42959844,11.20918347,1599.195612,11.28095489,9.998735153,0.03909331324,0.2694914262,0.1534471912
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1618,result.txt,0.1618,4.844999087,5.194023819,0.501878682,9.891691588,9.491486458,1.044305002,0.9767258155,2280.796267,363,2.754820937,0.1265896793,-0.01571027152,0.2014418848,0.7774983826,11.39368688,11.18506244,1591.31878,11.25313845,9.891691588,0.04711450068,0.2805819173,0.1629247889
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1703,result.txt,0.1703,5.007818638,5.386252663,0.5513200685,9.789403295,9.411700094,1.09409174,1.019452209,2280.796267,363,2.754820937,0.1325187588,-0.01567186768,0.2130632959,0.8223531471,11.36002861,11.16209879,1583.836668,11.2266521,9.789403295,0.0550219761,0.2915687107,0.1722914205
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1788,result.txt,0.1788,5.168068873,5.577063563,0.6028179166,9.691992395,9.334566152,1.141647406,1.060016862,2280.796267,363,2.754820937,0.1381829446,-0.01549334601,0.2240687466,0.8648305104,11.32786967,11.14017385,1576.758111,11.20153667,9.691992395,0.06273130107,0.30230576,0.1814358937
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1873,result.txt,0.1873,5.326968069,5.767881104,0.6563839377,9.59806304,9.258887778,1.187486455,1.098819294,2280.796267,363,2.754820937,0.1436368062,-0.01529890903,0.2346398792,0.905631551,11.2966702,11.1180077,1569.706037,11.17645908,9.59806304,0.07032330351,0.3129010722,0.190449442
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.1958,result.txt,0.1958,5.484803832,5.959039775,0.7120373074,9.506328548,9.184224736,1.231887899,1.136086007,2280.796267,363,2.754820937,0.1489201357,-0.01502021923,0.2448467808,0.9450267817,11.26542811,11.09536352,1562.585747,11.15108169,9.506328548,0.07784081044,0.3233917998,0.1993725766
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2042,result.txt,0.2042,5.639866056,6.148432696,0.7691080039,9.418614515,9.111430029,1.274194347,1.171323445,2280.796267,363,2.754820937,0.1539514891,-0.01480885139,0.2545450433,0.9824588349,11.23525297,11.07241366,1555.485436,11.12571787,9.418614515,0.08516315648,0.3336250724,0.2080693294
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2127,result.txt,0.2127,5.795314256,6.339908447,0.8289734752,9.332624841,9.037891655,1.315309227,1.205332707,2280.796267,363,2.754820937,0.1588478706,-0.01483380505,0.2639655935,1.018819012,11.20509279,11.04829949,1548.215101,11.09968662,9.332624841,0.09245041303,0.3438134654,0.2167248436
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2212,result.txt,0.2212,5.949874954,6.531916279,0.8909865913,9.248569738,8.966963718,1.354695441,1.237705038,2280.796267,363,2.754820937,0.1635637975,-0.01453795953,0.2728016194,1.05292312,11.17428867,11.02406784,1540.87002,11.07332561,9.248569738,0.099614643,0.353804589,0.2252210335
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2297,result.txt,0.2297,6.104484028,6.725624486,0.9551745865,9.166812117,8.89625318,1.39262648,1.268655023,2280.796267,363,2.754820937,0.1681131706,-0.01441769742,0.2812940063,1.085700897,11.14375916,10.99893919,1533.398739,11.04644714,9.166812117,0.1066804677,0.3636599809,0.233599509
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2382,result.txt,0.2382,6.257384507,6.918825293,1.021563873,9.086572204,8.826982401,1.428992864,1.298135188,2280.796267,363,2.754820937,0.1725044632,-0.01414516532,0.2892784886,1.116518331,11.1124418,10.97319844,1525.768674,11.01892977,9.086572204,0.1136409307,0.3733376223,0.2418372388
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2467,result.txt,0.2467,6.409733046,7.112975045,1.090170007,9.00813997,8.758903192,1.463960691,1.32628679,2280.796267,363,2.754820937,0.1767459352,-0.01388681213,0.2968634015,1.145793561,11.08097366,10.94678277,1517.993486,10.99081814,9.00813997,0.120507568,0.3828719397,0.2499562017
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2552,result.txt,0.2552,6.56205171,7.308742186,1.161027484,8.931299758,8.690530545,1.497629515,1.353196346,2280.796267,363,2.754820937,0.1808495072,-0.01377581675,0.3041245303,1.173819092,11.04926527,10.91939171,1510.073378,10.96210843,8.931299758,0.1272908191,0.3922750074,0.2579676839
Nrotstar_(FPS100)_(0.04-0.9)_363Hz_nrot,0.2636,result.txt,0.2636,6.712209202,7.503369413,1.233292084,8.857121171,8.626215285,1.529256429,1.378369678,2280.796267,363,2.754820937,0.184747072,-0.01337680834,0.3107020705,1.1992062,11.01737317,10.89235816,1502.176572,10.93340813,8.857121171,0.1338563221,0.401343215,0.2657043615
