Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1182,result.txt,0.1182,2.872635784,3.027590162,0.205472886,15.45837853,10.15198966,1.082148818,1.028007908,4498.76068,716,1.396648045,0.08902097512,-0.1976868722,0.6965730387,1.363044333,17.05273415,14.29113762,2815.347625,14.96790719,15.45837853,-0.1725577249,0.477352509,0.1484558163
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1242,result.txt,0.1242,2.967552829,3.134736362,0.2252524688,14.78920827,10.14060423,1.12758772,1.068026368,4498.76068,716,1.396648045,0.09587240855,-0.1947197195,0.7237220871,1.41616921,16.45046771,14.05169654,2704.979054,14.67158457,14.78920827,-0.1583475206,0.4779709338,0.1554577077
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1303,result.txt,0.1303,3.062121237,3.242136899,0.2461400052,14.33004162,10.12753039,1.172539543,1.107421452,4498.76068,716,1.396648045,0.1018491855,-0.1915499339,0.7507286089,1.469015192,16.05629301,13.89462848,2631.553437,14.47108734,14.33004162,-0.1476397199,0.4820408161,0.1624705714
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1364,result.txt,0.1364,3.155202806,3.348496073,0.2678088852,13.97116805,10.10812986,1.216713843,1.145890935,4498.76068,716,1.396648045,0.1073637277,-0.1889610847,0.7776160307,1.521628121,15.76070408,13.77534934,2575.64485,14.31653955,13.97116805,-0.1385918886,0.4877174277,0.1694692006
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1424,result.txt,0.1424,3.245307838,3.452078634,0.2898838829,13.67855137,10.08874095,1.258999689,1.182503784,4498.76068,716,1.396648045,0.1124544664,-0.185828331,0.8029807144,1.571261378,15.52800789,13.68220677,2531.584902,14.1935593,13.67855137,-0.1307136432,0.4941156503,0.1762618054
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1485,result.txt,0.1485,3.335413142,3.55629013,0.3130986343,13.42412984,10.06518216,1.300983312,1.218674298,4498.76068,716,1.396648045,0.1173703068,-0.1830413317,0.8284057467,1.621012723,15.33272425,13.60395879,2494.533197,14.08930958,13.42412984,-0.1234329841,0.5012086189,0.1831004509
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1545,result.txt,0.1545,3.422790904,3.657960647,0.3366905757,13.20188799,10.03845422,1.341440545,1.253309011,4498.76068,716,1.396648045,0.1220233121,-0.1805516057,0.8529627369,1.669065497,15.16719486,13.53674219,2462.832436,13.99949921,13.20188799,-0.1167275343,0.5085835554,0.18979776
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1606,result.txt,0.1606,3.510597531,3.760749947,0.3614469962,12.99892072,10.01058114,1.381481049,1.287387834,4498.76068,716,1.396648045,0.1265691585,-0.1777077475,0.8769743533,1.71605109,15.02005147,13.47695156,2434.569283,13.91893918,12.99892072,-0.1103046825,0.5163179353,0.196531085
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1667,result.txt,0.1667,3.597196086,3.862745361,0.3869813468,12.81505664,9.981535866,1.420328513,1.320286478,4498.76068,716,1.396648045,0.1309367493,-0.1745947782,0.8999715313,1.761051645,14.89006294,13.42422213,2409.628396,13.84745952,12.81505664,-0.1042241044,0.5241903739,0.2031675423
Nrotstar_(Balberg100)_(0.08-0.7)_4499Hz_nrot,0.1727,result.txt,0.1727,3.681283808,3.962384582,0.4128561911,12.64872469,9.949850629,1.457620178,1.351698423,4498.76068,716,1.396648045,0.1350928025,-0.1719531287,0.9221549223,1.804459793,14.77534087,13.37653701,2387.344977,13.78328252,12.64872469,-0.09849044522,0.5320825619,0.2096446894
