Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1000,result.txt,0.1,3.136260182,3.284108752,0.1819947919,15.99520928,9.618791781,0.7783690549,0.7484787496,4498.76068,716,1.396648045,0.0644799811,-0.1034419049,0.3706130113,0.7252103323,17.14132883,13.66018577,2583.354255,14.33794963,15.99520928,-0.1914598451,0.4235748743,0.1141302534
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1081,result.txt,0.1081,3.293242474,3.458299788,0.2108964659,13.7924025,9.590986225,0.8428026442,0.8069348859,4498.76068,716,1.396648045,0.07925724056,-0.1034134625,0.4036606126,0.7898774141,15.03451618,12.85457199,2260.813369,13.41304632,13.7924025,-0.1503900338,0.4035154282,0.1241093552
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1162,result.txt,0.1162,3.44324369,3.626098949,0.2414229285,13.08864223,9.555382883,0.9044716479,0.8622580809,4498.76068,716,1.396648045,0.08829646036,-0.1033805671,0.4359093268,0.8529812449,14.42061866,12.60350206,2154.965042,13.09529188,13.08864223,-0.1340025613,0.408081244,0.1341853096
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1242,result.txt,0.1242,3.586638044,3.78780618,0.2731371175,12.62965996,9.515153932,0.964155161,0.9153364859,4498.76068,716,1.396648045,0.09622102972,-0.1037175478,0.4678906871,0.9155619211,14.04755324,12.44982312,2089.775182,12.89569793,12.62965996,-0.1216904021,0.4163272325,0.1440800981
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1323,result.txt,0.1323,3.728025496,3.948538165,0.3068191589,12.27922232,9.478605269,1.022264933,0.9666199659,4498.76068,716,1.396648045,0.1035867656,-0.1028233,0.4985496833,0.975555014,13.77975201,12.34308187,2043.637065,12.7525476,12.27922232,-0.1111743125,0.4261423448,0.1538720083
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1404,result.txt,0.1404,3.865916997,4.10657126,0.3420708708,11.99417005,9.43554922,1.079379485,1.016553413,4498.76068,716,1.396648045,0.1105757965,-0.1025767256,0.5294665641,1.036052732,13.57563146,12.26064975,2008.036237,12.64098281,11.99417005,-0.1017097401,0.4370288401,0.16366169
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1485,result.txt,0.1485,4.000940152,4.26257588,0.3788859743,11.75488349,9.394484745,1.133880317,1.06390303,4498.76068,716,1.396648045,0.1171311782,-0.1014229939,0.5584307569,1.092729457,13.41279994,12.19760934,1980.313527,12.55341959,11.75488349,-0.09310203376,0.4481906807,0.1731719693
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1566,result.txt,0.1566,4.132156617,4.415415101,0.4172565618,11.54387031,9.348717791,1.187528104,1.110056523,4498.76068,716,1.396648045,0.1234641533,-0.1008448923,0.5876082322,1.149823531,13.27682173,12.14360111,1956.780685,12.47860807,11.54387031,-0.08492566228,0.4598538491,0.182701775
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1646,result.txt,0.1646,4.259161838,4.564545084,0.4566721909,11.35846152,9.30323846,1.238671571,1.153721213,4498.76068,716,1.396648045,0.1294340813,-0.09992580933,0.6152125047,1.203839183,13.162614,12.09813419,1936.908646,12.41508327,11.35846152,-0.07727731205,0.4715062754,0.1919656541
Nrotstar_(SLy100)_(0.04-0.9)_4499Hz_nrot,0.1727,result.txt,0.1727,4.385476824,4.714063563,0.4981172994,11.18831155,9.257620576,1.288252671,1.195786278,4498.76068,716,1.396648045,0.1351974383,-0.09838032244,0.6414748956,1.255229061,13.06095749,12.05845694,1919.474716,12.35908349,11.18831155,-0.06989942247,0.4832245383,0.2011301984
