Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1000,result.txt,0.1,3.389910379,3.547542401,0.1988879648,13.41738482,9.324046428,0.7322230965,0.7042590449,4498.76068,716,1.396648045,0.07173849334,-0.07733400616,0.3065937095,0.5999382622,14.4967315,12.36363748,2092.463535,12.90398998,13.41738482,-0.1484210081,0.3747374949,0.1112904209
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1071,result.txt,0.1071,3.5404398,3.714491689,0.2261790873,12.70947093,9.289759931,0.7876417974,0.7545385986,4498.76068,716,1.396648045,0.08033245857,-0.07863875903,0.3340436752,0.6536519692,13.8701231,12.10896911,1989.687112,12.58309459,12.70947093,-0.132317267,0.3776647979,0.120479676
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1141,result.txt,0.1141,3.684219266,3.875083514,0.2544259868,12.26032095,9.255073595,0.8410001944,0.8025310863,4498.76068,716,1.396648045,0.08779696215,-0.07957635376,0.3606773189,0.7057683089,13.49808902,11.95684409,1927.748923,12.38569276,12.26032095,-0.1205051778,0.3843977878,0.1294445953
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1212,result.txt,0.1212,3.826228665,4.034820862,0.2844198916,11.93000841,9.221761886,0.8930251777,0.849022962,4498.76068,716,1.396648045,0.09467679423,-0.08005103196,0.3866974433,0.7566841228,13.24237264,11.85525558,1885.687815,12.24982728,11.93000841,-0.1106739569,0.3928667241,0.1382935262
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1283,result.txt,0.1283,3.965098469,4.192140066,0.3157566708,11.66234496,9.185252759,0.944108034,0.8942655538,4498.76068,716,1.396648045,0.101210725,-0.0806062175,0.4125818536,0.8073343731,13.04757734,11.77762028,1853.393649,12.14447942,11.66234496,-0.1018527542,0.4023075307,0.1471176893
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1354,result.txt,0.1354,4.107059049,4.354112347,0.3484484584,11.4399517,9.150388578,0.993022527,0.9373187312,4498.76068,716,1.396648045,0.1073442158,-0.08039774006,0.4370345435,0.8551830531,12.89432349,11.71917461,1828.5617,12.06284861,11.4399517,-0.09387421769,0.4120719044,0.1556898326
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1424,result.txt,0.1424,4.24612617,4.513900317,0.3820435383,11.24974191,9.112473948,1.039870449,0.9782392973,4498.76068,716,1.396648045,0.1131202543,-0.08053003828,0.460769629,0.9016275348,12.77011021,11.6711424,1808.263375,11.9957087,11.24974191,-0.08651689012,0.4220058456,0.1640356882
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1495,result.txt,0.1495,4.384634288,4.674172037,0.4174997478,11.07731815,9.073613427,1.085850629,1.018087957,4498.76068,716,1.396648045,0.118731741,-0.08038041578,0.4839262541,0.9469400934,12.66217692,11.62903536,1790.441518,11.93644876,11.07731815,-0.07942909146,0.4322085778,0.172375407
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1566,result.txt,0.1566,4.520816977,4.832875866,0.4543448565,10.9215148,9.03579216,1.129814426,1.055959887,4498.76068,716,1.396648045,0.1240754531,-0.07948958734,0.5055404563,0.9892344604,12.56757438,11.59313633,1775.065892,11.88508542,10.9215148,-0.07269920401,0.4423154749,0.1804964237
Nrotstar_(BBB100)_(0.05-0.8)_4499Hz_nrot,0.1636,result.txt,0.1636,4.65300598,4.98801558,0.4920302173,10.78049757,8.994705098,1.171898513,1.091951836,4498.76068,716,1.396648045,0.1291525918,-0.07897767365,0.5264085921,1.030068935,12.48504955,11.56013898,1761.309481,11.83894231,10.78049757,-0.06629641482,0.4523476396,0.1884163562
