Folder,Subfolder (H value),File,Central enthalpy,Central proper baryon density,Central proper energy density,Central pressure,Coordinate equatorial radius,Coordinate polar radius,Baryon mass,Gravitational mass,Omega,f,Rotation period,Compactness,Quadrupole moment Q,Angular momentum J,Moment of inertia,Circumferential equatorial radius,Circumferential polar radius,Surface area,Mean radius,Coordinate equatorial radius r_eq,Redshift at the equator (forward),Redshift at the equator (backward),Redshift at the pole
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1202,result.txt,0.1202,3.691164715,3.924916846,0.2376921875,15.44860213,9.991397726,0.9253498962,0.8854572595,4498.76068,716,1.396648045,0.07778639896,-0.1325663652,0.4957904192,0.9701557248,16.80946338,13.9126988,2671.092564,14.57939616,15.44860213,-0.1774877595,0.4442470296,0.130682542
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1253,result.txt,0.1253,3.841151523,4.094492195,0.2594086859,14.55787277,9.950313203,0.9492824207,0.9066463451,4498.76068,716,1.396648045,0.08391102558,-0.1269718484,0.5004839478,0.9793399558,15.95544051,13.55036472,2516.374162,14.15085486,14.55787277,-0.1604514065,0.4365021381,0.1350959337
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1303,result.txt,0.1303,3.98786452,4.261205978,0.2816499787,14.0176223,9.912273065,0.9717733152,0.9265284059,4498.76068,716,1.396648045,0.08856798701,-0.1212214133,0.5043327305,0.9868711996,15.44798637,13.31958566,2418.353965,13.87250856,14.0176223,-0.1493267495,0.4341438411,0.1393120474
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1354,result.txt,0.1354,4.137120241,4.431667764,0.3053129461,13.59149664,9.867465216,0.9946504417,0.9466530235,4498.76068,716,1.396648045,0.0928550836,-0.1164905702,0.5089405227,0.9958876626,15.05480221,13.1313036,2339.665182,13.64494923,13.59149664,-0.1400046579,0.4338585858,0.1436732083
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1404,result.txt,0.1404,4.283151791,4.599291697,0.3294766974,13.25065908,9.823778806,1.016272484,0.9656224483,4498.76068,716,1.396648045,0.09670769567,-0.1117350871,0.5129166434,1.00366808,14.74470987,12.97841936,2276.53497,13.4596024,13.25065908,-0.1321545522,0.4346923694,0.1478776065
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1455,result.txt,0.1455,4.431850974,4.770841869,0.3551155641,12.95362616,9.776846523,1.037889473,0.9845249323,4498.76068,716,1.396648045,0.1004153079,-0.1074381061,0.5170999881,1.01185399,14.47827121,12.84280316,2221.38391,13.29556749,12.95362616,-0.1249757486,0.4363315417,0.1521526015
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1505,result.txt,0.1505,4.577425027,4.939636945,0.3812319638,12.6955561,9.728218105,1.058737309,1.002669275,4498.76068,716,1.396648045,0.1039070609,-0.1036999127,0.5212675459,1.020009008,14.24959626,12.72263717,2173.294275,13.1508655,12.6955561,-0.118460905,0.4384739119,0.1563527245
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1556,result.txt,0.1556,4.725732358,5.112471931,0.4088788959,12.45879569,9.677809246,1.079515274,1.02067569,4498.76068,716,1.396648045,0.107336815,-0.1000861096,0.5253347785,1.027967712,14.04200036,12.61069478,2129.105259,13.01648236,12.45879569,-0.1122411345,0.4410421762,0.1606194227
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1606,result.txt,0.1606,4.870974121,5.282591279,0.436980518,12.24859493,9.630687652,1.099069422,1.037583588,4498.76068,716,1.396648045,0.1105559858,-0.09620664058,0.5286289199,1.034413642,13.85896333,12.5111473,2090.127064,12.89678359,12.24859493,-0.1065265278,0.4437544392,0.1647169068
Nrotstar_(BPAL100)_(0.06-0.6)_4499Hz_nrot,0.1657,result.txt,0.1657,5.018985812,5.456832738,0.4666695921,12.05146268,9.580696764,1.118590841,1.054401248,4498.76068,716,1.396648045,0.1137437318,-0.09264839793,0.5320030062,1.041016006,13.68889372,12.41638515,2053.581343,12.78353671,12.05146268,-0.1009734908,0.4467648721,0.1688816646
